Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,58203193.3842239,59586916.8591224,61765560.2536998,68610712.8712871,70532139.084507,73415222.3120453,83360681.998414,90554807.0987654,106483160.91954,97032600.1232286,103059954.311822,82222436.235708,83827573.3024691,73855378.8127255,90521852.0879821,93476805.4270737,95451309.6246119,109840773.89149,107413691.226369,110345766.372503,103005530.246047,106901269.445403,120844350.362725,133715684.371522,148312022.933424,160981296.932359,169440142.590503,195541100.604397,201126623.059161,199791276.746189,228840121.900605,254046454.067938,248737734.569367,247472139.063284,276803714.048894,289256830.021444,310775913.744393,368378522.049561,388740964.836232,,
Botswana,BWA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13145100.2383289,13794599.1325031,14498247.5816627,15132392.0033552,16051442.9109159,15496300.4327796,20223152.0223152,24198047.4198047,28940027.8940028,29940119.760479,31756002.2333892,41876398.2102908,54544272.5263295,80752053.0182971,97277409.8601913,97836375.9296822,91766329.3468261,102078384.7981,108850519.198261,118650306.748466,134778692.743181,132843313.015418,104253666.116345,93445163.6429939,85528342.5754775,66014926.9420793,73625671.8641903,122729167.907559,148939079.076889,144845898.059457,171566783.122816,172571923.229125,192099066.217946,188085510.296727,159986590.181033,219392540.220763,178930268.936887,177851429.8236,151707328.616389,164021278.436121,161766435.37575,142196808.874889,131925787.793546,204494333.218853,202401627.991221,181578937.069505,207436675.461741,245114941.03082,276474475.97006,289438889.74298,318136790.508714,385475359.012606,433053230.382264,342521044.422484,339264290.727599,317405469.44417,320709720.030822,346345217.156001,372021354.616048,,
Central African Republic,CAF,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789330397.768847,799768614.33097,914727716.188978,924135075.297668,545518581.491377,643107510.896716,534434469.891343,582131916.556972,677848583.374592,693524663.057401,,
Canada,CAN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12528528094.7566,12218402426.6936,13273877633.4388,13848225708.7065,13814566115.7025,13211623016.6316,16152308900.1499,19784012298.2321,19400066017.4946,19710860366.7137,20612605902.6161,24749765698.2193,18866240923.8037,21486968604.6729,28727587184.2937,30046086969.2503,31780227717.8401,25667412178.6954,26575200689.2556,,,,,
Central Europe and the Baltics,CEB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26236523264.7505,25961483588.1678,24769016128.8634,24116583805.1697,20046911714.9873,18485309944.5593,21183631018.9203,21241344704.1719,24615654511.5153,32955133670.0083,32490758198.9016,34695031161.2632,41626773074.6132,50030493104.8688,38728390912.0019,37191097516.3197,48481748036.6935,41976379449.7009,47295886627.7718,46467349223.6492,36681924438.7173,37679459087.2008,44109804384.998,44524470796.4175,,
Switzerland,CHE,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5775865318.16873,5290127266.38773,5070015716.11435,4493453031.94369,4654370622.21247,5052854122.62156,4351132686.08414,3727692413.69806,3712925920.81666,3355079217.14818,3138323069.63524,2767835980.09007,2964840241.24214,3213039281.20591,3848009650.18094,3519916479.28044,3511724357.95183,3847050983.00566,4633921152.24818,4080507306.31376,4080906089.07057,4878147500.14377,4401267254.50118,4770722920.08656,5112694040.88775,4418207083.06673,4387075901.02841,4459263898.17455,4585414074.61695,,
Channel Islands,CHI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,431718640.093786,465687330.411187,498400604.880874,449918522.530329,512121778.866848,533193556.056738,655322712.992233,603614959.628208,550171833.280619,574665088.955581,618886891.168615,881844813.631894,984233181.575279,1122013209.42732,922196658.433283,501766226.325513,872735564.921372,1372632180.87915,1215362822.54783,1584869683.82645,2097821479.75207,2230928149.96645,1592498633.05381,1198469795.40852,1402318491.75383,1322183360.8961,1618889891.64634,1957054802.30599,2208668501.38933,2481997236.89901,2727432759.15397,3502069908.65357,4231380883.94285,3960416256.77314,4276892559.8553,5143522931.16919,4249742860.50404,4619030798.4546,4653413880.37976,4237497300.79799,4187297648.70526,3129453594.51287,3093005620.37333,3369967332.22447,4031723175.72556,5083218215.0625,6001302205.08227,6441651359.27017,6665888695.80696,6449404183.82559,7902076684.29465,9260691764.69372,8827807616.19442,9414591230.2868,9722756320.81178,8875931227.60484,9997248432.88849,10760560641.9824,10863915540.601,,
China,CHN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,13839467056.6252,17917783735.4781,18405231944.1059,20208790316.0289,22706962385.2466,26448127386.4652,28523844341.5387,29011292550.1665,29502802827.1996,29904947599.3176,32224388658.705,33564871232.4316,36853592267.605,45616768875.0377,48194982663.6753,52220668889.1279,49814566807.4585,50715900527.5057,41400982231.7073,54737987765.2174,56645039529.1667,61336696047.619,67240100091.6031,75130342134.0996,81986338178.5714,86453492251.7007,80117436063.7681,71848942733.1839,78830830316.8724,85591114645.749,95931579346.0803,92140201609.7561,91056260554.1601,85866351835.7374,109898181742.026,143945822921.432,166923247062.856,172081688484.644,176573862806.344,175748346819.999,177780193867.172,187293882702.879,195605029567.476,205028943701.824,252565293074.618,266120618838.705,292434931645.22,363773907328.294,467196741836.603,491609333372.369,567638066259.989,693049601485.723,777600874483.152,855871719551.954,905464400820.393,927733440385.388,905097449017.985,918794756465.645,978452524165.819,,
Cote d'Ivoire,CIV,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,261674781.429156,286908232.933119,296211665.542241,336132441.338621,366595704.476891,364399253.410071,383428076.705156,376421422.441951,455638457.340647,456992324.990787,463815346.13758,489184018.535971,551130101.227008,778862313.651806,781870870.406768,1099793780.96232,1141240542.28805,1520272069.28371,2044706186.72058,2413953204.56409,2633477082.5011,2237502889.43314,1825588946.10359,1496328801.83485,1651193310.00074,1851699393.89623,2606594257.85122,2943814520.09506,3285687074.15388,3192277399.99241,3508481538.1937,3493409883.27474,3793090627.28804,3116583818.62576,2100306436.34681,2720072948.04511,2986569955.49234,2733537170.18573,3049211816.96539,2871743681.28847,2678089144.25944,2901833941.87345,3367011091.43598,4405371091.51527,3905153053.80734,3860040066.87798,4027488759.11018,4474543198.06838,5493492372.68965,5146881643.96129,6104026635.59988,6774569099.15758,5944896950.62221,6558796858.55396,7434628803.73775,7532565333.13495,7915789360.07968,8210335570.88487,8502201648.31623,,
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,266482866.131334,271772879.927005,290809637.2788,331780231.750153,354063426.924541,363822183.166624,382588180.054113,457403156.34699,541561871.886797,666268529.236115,801599035.473568,849450465.087453,1132617513.91654,1382658053.02969,1791296623.2143,1933032256.87723,2075297380.50037,1977608331.10022,1712094169.68793,1714211214.01805,1677762346.34526,2297317074.60915,2950924354.49588,2991196587.97932,2841467185.02018,2675806693.67419,3016457111.43804,3029101303.87238,2349905298.01724,1790865569.7025,1723007681.95944,1859660080.50382,1969540356.48237,1867070216.64005,2051936091.79721,1687694603.31755,1807653157.5081,1904996203.95295,2314373728.64398,2710226051.17543,2527167045.74172,2562787094.26704,2947504396.29868,3458552187.74767,3553283947.45887,3677822713.35031,3954526506.56616,3993572525.33705,4496036758.15723,4971052658.192,4567089836.07223,4744162053.74563,5019177295.23689,5578190945.11639,,
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291078570.46651,3191025754.48735,1919700276.48247,2893149296.55359,2890247916.21515,2467105881.81818,6102898550.72464,2445000000,2320242500.53146,2328579315.01287,2458973098.9895,2581861880.36497,3065257278.3564,3615576615.22075,4475901035.68347,4414940225.92147,4621208405.2175,5404919981.51587,5990505455.80073,6312637780.50056,6665621816.52208,6965629702.209,6906981310.05873,7490820896.75358,9025341799.30214,,
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,31089329.9112612,31081090.4407661,32979069.0500144,36089934.3038854,39199402.858514,37949749.2330533,42331757.5027049,47154291.785022,49280048.0345354,46930193.281994,49203493.6589064,55201175.1711775,67452922.4083687,85244154.6948692,88490182.6334799,111052577.619494,101694704.899155,118039877.066265,140922553.338629,171585736.498802,199262109.944173,157140439.942615,169808089.595642,159027554.99335,151731064.407579,160929602.484085,223571037.0667,274289422.030032,306813954.980911,309082872.321132,359943717.791422,308393733.013974,338129099.579209,215855726.576687,182491250.524356,221176708.169354,228324605.651347,212277703.782312,213576770.170038,196686985.574609,170792201.931441,162065157.559937,189099327.650023,219373596.331592,256111854.817704,276604405.081558,306182886.231734,363263217.898674,436051114.178416,432274295.124615,459950694.257961,488034635.249279,536964639.095554,614448222.815966,685377668.557791,619547400.073886,654400731.726813,556737878.516653,802124977.489645,,
Colombia,COL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,1571904761.90476,1444444444.44444,1566517540.17109,1600876519.94574,1668485194.87117,1805879355.0276,1839284012.18062,2092451078.58067,2489086489.30709,3016073395.05865,3128801228.67998,3624960368.92924,4876897390.018,5360020462.9748,5997654430.37677,6466349255.36663,7003938395.13151,7312399938.832,7247858478.90182,6659458923.30201,5928802761.82492,6106872822.51489,6570379136.27282,6567825404.20552,6349026195.95485,8165446183.2517,8583495774.4254,9810851345.39038,9945644277.38859,12117885666.404,12967731446.4746,12406198519.1657,13446000138.1142,13029806346.9344,11204865570.0111,8296298964.5098,8172172849.1309,8336656695.18349,7882466698.11591,9262299519.26356,10961272464.2286,11615453100.3972,14297882649.7319,16196620802.8586,15547006397.0171,18124068746.6501,20402803705.7809,20707838666.9478,20606441443.1663,20759014097.9458,17551455280.2056,18684586144.6844,19916800826.6382,20780581871.5947,,
Comoros,COM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,62339725.2337917,57678769.0387228,54056028.0094399,56289934.362525,54257551.7275313,57790691.8767607,82017770.5650832,99153506.7579708,104725366.187929,100311718.665754,126205408.383453,124588583.308668,134364931.602904,133037764.488088,93765880.2090688,117054010.729328,116345201.480478,107059532.775888,108721987.222313,112351350.637302,102894757.787006,111095508.887932,124543416.687486,160293461.46655,185823916.279544,191998863.502218,204991332.791728,230095787.929513,265737413.954452,270811055.179041,275901986.227245,312288958.626142,306527499.017356,343586028.885095,344549816.96895,295472774.925528,317495150.154107,342842365.35234,384514060.372122,,
Cabo Verde,CPV,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,26401086.2503703,21997814.9572746,17691518.5793222,16695830.9734982,15652826.0006433,17890347.9909245,25988186.3973877,41513584.3390951,46773905.0195997,43355735.7770964,44163792.4756502,42834459.7244006,42124281.8077568,49710796.1256792,52282015.1176564,66644751.6687703,62488769.4254251,57306288.8623989,57134851.9733491,80825602.4038183,69408163.45287,64273546.2290165,64280013.4166783,82566034.8198111,91169855.9582739,87489478.4386655,92162268.3323341,128952925.128526,138706729.012932,142406860.416921,132974724.593677,146347041.824289,147122740.068815,153201674.441,149085140.513883,139518744.648375,132969869.021478,119260472.420657,104066930.297087,,
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,133740219.647641,126828696.729269,123757537.480639,125231199.530834,133306266.071187,139471698.113208,150052830.188679,162279245.283019,180135849.056604,197615094.339623,221781132.075472,220003622.204111,248816880.180859,309261599.566709,323631778.058008,398809801.633606,491586931.155192,672415402.567095,719218203.033839,746627771.295216,860221703.61727,603975500.039057,638484549.559304,692209606.221802,776310441.54071,739421782.178218,923467741.935484,819133343.954118,828263623.169284,904247318.456417,901728206.248634,859563299.028016,1019134007.84945,1133483463.30529,1291968529.93028,1477211812.61482,1413380906.5524,1577215257.52365,1726811995.02313,1583671876.57519,1388584061.13112,1338729323.1368,1397221608.58207,1526837102.29268,1647485929.94314,1727951679.91965,1914881023.37408,2128007655.40329,2149025564.21496,2167458845.29242,2454949981.12506,2467497484.29887,2513884796.12807,2508914511.92836,2592010410.40487,2715067995.74533,2932670023.86829,2916743053.68458,2754009264.2197,,
Caribbean small states,CSS,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980750846.914886,1060982966.63233,1088440358.71463,1164776604.08204,1153556246.97712,1240001310.53376,1449394124.83324,1523168979.26404,1545766303.56165,1490956551.74534,1472107323.65408,1423113087.70622,1387576843.6987,1431521568.35091,1400858797.11502,1403453166.88391,1447255183.96548,1836534110.77876,1843173080.38958,2065064139.14674,2107012554.34866,2137421617.26911,2300015664.28169,2513192218.305,2607237912.13282,2663847573.6634,2809977287.84247,2601416862.07513,2752085937.05975,2726234458.88855,,
Cuba,CUB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,690069500,837990300,985891920.251836,1210834258.14234,1383838658.53659,1578009756.09756,1669568574.90865,1721541566.26506,2167218571.42857,2385260410.9589,2392528194.44444,2434116626.50602,2550530470.58824,2726304540.16298,2969287307.91121,2565495468.93766,3005094072.4742,3185737250.41333,3516361081.7942,3437648468.53774,3735522207.44681,3106670260.67968,2744525540.54054,2140804189.18919,2247363108.10811,2094573981.87157,1784600000,1823000000,1574400000,1737100000,2017700000,2021200000,1997200000,2062600000,2091400000,1860828700,1795900000,2290300000,2321000000,2440000000,2325000000,2487000000,2816000000,3028000000,3176000000,3342000000,3599000000,3681000000,3785000000,,
Curacao,CUW,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12245474.8603352,7825642.45810056,11537709.4972067,7493351.95530726,12947150.8379888,11846368.7150838,11829497.2067039,11552013.5434604,,
Cayman Islands,CYM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9824912.99651986,11165726.6290652,12031921.2768511,13455058.2023281,13005160.2064083,13773670.9468379,14188047.5219009,15023160.9264371,16334453.3781351,17830193.2077283,19431897.275891,20427337.0934837,,,
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,77013834.6535758,91615369.0800768,97093422.7915015,105253091.233151,131981796.407186,206562189.054726,193260251.046025,200144389.642417,170670077.864294,203737487.537388,182010364.683301,226462033.898305,275332521.315469,306990840.652447,316242958.579882,383505505.761844,357253030.30303,395629204.693611,369895053.003534,376299166.666667,474417852.522639,458367628.607277,374307867.730901,444230769.230769,409307443.365696,364210179.076343,401441712.204007,432627884.615385,487758776.896942,534047500,504804128.839697,456851085.183791,485017793.594306,582876812.655632,516007224.228952,530880286.358213,593010857.461025,501292560.709238,487929339.885775,426956290.686861,368397869.743704,446921629.400044,457437867.148667,505438119.981105,,
Czech Republic,CZE,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697040946.04329,1995148348.09797,2368613413.71515,2425474853.74947,2049175673.37359,2258621116.93493,2024894993.23097,1920534777.37042,2029777288.17926,2099356722.64544,2353894147.25797,2746713982.20998,3014600916.62701,3222530050.09825,3716030098.01071,4561174341.1611,3386088233.75125,3152644875.83941,4895592674.39286,4872736559.82633,5033268468.4071,5141274238.22715,4162406626.35297,4028491641.06533,4442570120.77743,4821417477.44085,,
Germany,DEU,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20586918090.7484,21431433938.6349,19917189163.6106,21511389658.9129,25740412174.1504,26025474395.633,22814121362.5085,21837279093.031,21029192414.234,19330200847.6138,21063087248.3221,18627893845.2851,20774266365.6885,26717159175.5649,20687725407.2877,22070003763.6432,26646591842.3214,31269957521.6054,23626007224.229,27296388043.7644,34074957925.1951,29909021425.5173,35186452796.0758,35131909460.564,22978754586.1968,24209236260.1222,30403514094.8329,30342792184.2682,,
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24409045.6389509,27183087.179441,29029794.6207517,34271464.6635156,40116094.9808688,42350561.5575062,,
Dominica,DMA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,11321703.7037037,14759706.2962963,12415413.7037037,15624089.6296296,17140217.4074074,17566008.5185185,18511399.6296296,19943293.3333333,21961909.6296296,27191172.5925926,30004988.5185185,32290052.962963,28679312.962963,32915417.037037,34462296.2962963,34693074.0740741,34765000,38082629.6296296,33400148.1481481,37917037.037037,38010074.0740741,38903000,40265592.5925926,39698592.5925926,38428222.2222222,36119222.2222222,37894962.962963,41118222.2222222,41846481.4814815,40980518.5185185,44021518.5185185,52990666.6666667,61385370.3703704,56623629.6296296,62633703.7037037,58412222.2222222,69685185.1851852,69992592.5925926,76003703.7037037,93762962.962963,69914814.8148148,61155555.5555556,,
Denmark,DNK,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,798142817.013683,751541209.504913,729874800,866552933.333333,786211200,869905336.439411,1111862489.74717,1621422927.51467,1761432016.93219,1786657791.23595,1915465177.83292,2321732409.38166,2842504624.08878,2795918646.64512,2898076970.8476,2679007215.65545,2810700998.51183,2444755166.75779,2750392696.44478,2643793930.01397,3415085650.72303,3776453225.73571,3653735274.45592,3935683565.42913,4544696861.97201,4218121003.67388,4269075230.69532,3855013494.96445,4061703927.30246,5276214301.01385,5240001552.07202,4576404118.40412,3795773489.73257,3454288007.79794,3532455122.41591,3855311313.50026,3181700254.60119,3513059945.04911,4078593580.47771,3029853090.76356,3296146835.27275,3751358451.05351,3031099036.8961,2677831707.36257,3870088859.05682,4513782094.94432,5413423638.90729,4473907148.32411,4880004929.50218,2898337401.06102,3009548116.21708,4703789961.43802,3645047749.9292,,
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,206400000,215600000,210400000,219300000,262100000,345200000,370600000,409000000,521200000,648100000,772800000,752700000,920500000,886300000,1026800000,1336000000,1350000000,1411000100,1484999900,1915000100,660862269.485318,1063251041.55907,691583463.379109,846298601.226994,924607145.11041,949487009.254806,1217348121.71063,1364210377.16648,1410332088,1465615063.49206,1629123457.36434,1677032148.75584,1830497443.87959,1948752402.58724,1731388494.16119,1632900876.90568,1791316583.39624,1862076306.30269,1448742080.31069,1593126062.21649,2604882312.93651,2614293566.08871,2862843362.34506,3048962459.01469,2961952578.52306,3262558139.66878,3271057253.42013,3277466703.25829,3325204492.31915,3488961665.80972,3903174356.00551,4169261808.11891,4274028917.38154,4404205686.31625,,
Algeria,DZA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5403010184.15598,4600053149.08318,5337045910.76863,5235812354.10758,6658052845.79107,8055004370.9326,7937081976.02772,8827667089.71927,10219013917.8323,11263060753.0178,12819453965.3174,13649073750.4369,16222019005.2085,18335998761.8655,20663135454.4126,21993323322.4537,19218125877.6817,19556280843.653,19996755967.6678,20815000454.5696,,
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,23090168077.4191,28804856280.1512,28495363245.4997,31152651172.8547,34554007284.4827,40007926285.525,43532496618.7775,44248943260.8167,45559371522.462,46962732334.8406,49268213317.6989,51224655694.6212,56438856054.9074,71273377919.1134,78378924728.0356,84092288481.6595,82893027036.2797,86062560279.7977,77168915974.3524,98439344761.8005,103583145902.238,110301072872.783,117288224077.696,128172687388.771,136457191993.377,139412825686.873,136169163364.061,133862013950.441,144325128378.062,145613818175.499,156227641389.281,155956044897.245,161756129375.961,157930634820.614,192227948200.856,239317229848.606,270323805435.241,267106435085.817,244041444509.672,254619168952.09,252867128690.998,258258226562.693,277172163296.045,297360074118.578,352239878726.491,371554725828.363,418542459860.488,520754937969.066,664691092094.736,692072795406.42,815970425864.115,986125112386.425,1077835010460.65,1158426510897.42,1203813651625.54,1208093646853.93,1194941805757.12,1223511295616.62,1291150469308.69,,
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,62581268146.4628,58491552225.3707,64014430158.2436,66353610426.5234,72672088513.0116,74374452555.9258,76803914605.7382,80668959368.1761,101628507093.239,124409136409.189,130624198014.413,126335491679.272,144663771452.553,159303265691.093,179425412594.666,195831105266.171,210911587321.803,205342597936.21,212239902213.737,211742251917.948,220989713847.084,232353600407.955,231481070735.66,249498577182.126,250148145861.944,275168123262.932,268148113756.058,277517130800.152,285506689173.241,298399007637.539,318215042106.306,348904751441.352,349832435574.301,337154374919.007,337715497659.636,333763185518.966,323883763251.171,325245983634.297,366777595280.187,396483233055.141,442665253326.723,495974726066.699,604939508072.052,670019579608.645,703663531937.089,862883311723.314,954375513488.389,972165534302.409,997979241844.478,1042220806540.29,1029860280615.32,1078855329984.01,1133960260228.85,1115443310349.27,,
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,37824316048.2513,45352913146.5711,45096704429.3251,50407069120.7643,55464214261.5598,62761046400.8154,68412238735.2394,69786243730.8965,72355971406.4191,75100341447.92,79265558215.0208,82737967017.7491,91533006881.644,115229529982.763,128270939987.756,138224842599.143,140190541126.209,148010984813.57,139609004872.538,176145158214.431,178441852172.149,191385840920.154,201385574464.144,217565801730.74,230445968685.434,235226555631.419,231704543232.137,233841572119.304,258458645065.647,266058712437.842,281593423597.179,279056462863.184,288831462662.305,285188540838.124,339077551606.11,388079688808.586,411424127147.245,388373852569.989,349356712306.256,373213394929.41,375528023538.649,362236809526.791,381583544232.733,402885506646.393,468557623391.711,484112682108.521,529570701972.256,632655256608.843,782123715287.891,807911955863.143,948963786838.903,1134436227960.14,1232638735128.85,1304892256828.09,1340618496079.8,1337330546018.43,1333977320387.81,1371319455748.22,1443598629852.89,,
